Product_Name,Actual_price,Sale_price,Review,Rattings,Offer,Camera,Processor,Battery,Memory,Display,Avg_rating
"realme 70 TURBO 5G (Turbo Yellow, 128 GB)",19999,15890,430,5488,20% off,50MP Rear Camera,Segment's Fastest Dimensity 7300 Energy 5G Chipset Processor,5000 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.3
LAVA A1 Vibe (2025) Dual SIM | 2' Inch Big Display | Long-Lasting AI Battery,1499,1209,6,109,19% off,0.3MP Rear Camera,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,1000 mAh Battery,32 MB RAM | 24 MB ROM,5.08 cm (2 inch) Display,4.2
LAVA A1 Vibe (2025) Dual SIM | 2' Inch Big Display | Long-Lasting AI Battery,1499,1209,6,109,19% off,0.3MP Rear Camera,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,1000 mAh Battery,32 MB RAM | 24 MB ROM,5.08 cm (2 inch) Display,4.2
"vivo V50 5G (Starry Night, 512 GB)",48999,38999,161,1672,20% off,50MP + 50MP | 50MP Front Camera,7 Gen 3 Processor,6000 mAh Battery,12 GB RAM | 512 GB ROM,17.2 cm (6.77 inch) Display,4.5
"Samsung Galaxy M16 5G (Thunder Black, 128 GB)",13999,11928,6,206,14% off,50MP Rear Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5000 mAh Battery,4 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,4.1
"Apple iPhone 15 (Blue, 256 GB)",79900,74900,9397,262738,6% off,48MP + 12MP | 12MP Front Camera,1 year warranty for phone and 1 year warranty for in Box Accessories.,"A16 Bionic Chip, 6 Core Processor Processor",256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,4.6
"IQOO Z10 5G (Stellar Black / Black, 256 GB)",25999,23525,115,2101,9% off,50MP Rear Camera,1 Year Warranty on Handset and 6 Months Warranty on Accessories,7300 mAh Battery,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,4.4
"vivo V50e 5G (Sapphire Blue, 128 GB)",33999,28999,98,1486,14% off,50MP + 8MP | 50MP Front Camera,Dimensity 7300 Processor,5600 mAh Battery,8 GB RAM | 128 GB ROM,17.2 cm (6.77 inch) Display,4.4
Samsung SM 1207,1699,780,315,5417,54% off,800 mAh Battery,,No Brand Warranty,32 MB RAM | 32 MB ROM,3.81 cm (1.5 inch) Display,3.2
"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI Note 14 SE 5G (Mystique White, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"POCO C71 (Desert Gold, 64 GB)",8999,6399,1080,21407,28% off,32MP Rear Camera | 8MP Front Camera,"Unisoc T7250
Max clock speed: 
2 x A75@1.8GHz
6 x A55@1.6GHz Processor",5200 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 inch) HD+ Display,3.9
"I Kall I10 Mobile Phone - 2.8""Display with Pre-Loaded - Facebook, YouTube etc.",2799,1799,2,28,35% off,0.8MP Rear Camera,1 Year Manufacturing Warranty for Product and 6 Month on Accessories.,2500 mAh Battery,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,7.11 cm (2.8 inch) Display,3.1
"CMF by Nothing Phone 2 Pro (Orange, 128 GB)",22999,18999,1311,15881,17% off,50MP + 50MP + 8MP | 16MP Front Camera,Dimensity 7300 Pro 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.2 cm (6.77 inch) Display,4.4
"REDMI Note 14 SE 5G (Titan Black, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"vivo V50 5G (Rose Red, 256 GB)",42999,34999,540,6154,18% off,50MP + 50MP | 50MP Front Camera,7 Gen 3 Processor,6000 mAh Battery,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,4.5
"realme C63 5G Charger in the Box (Starry Gold, 128 GB)",14999,12999,134,4061,13% off,32MP Rear Camera | 8MP Front Camera,Dimensity 6300 Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,4.4
"Tecno Spark Go 1 (Startrail Black, 64 GB)",8599,6899,69,1407,19% off,13MP Rear Camera | 8MP Front Camera,Unisoc T61 Processor,5000 mAh Battery,3 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,4.3
"IQOO Neo 10 (Inferno Red, 128 GB)",36999,33248,14,162,10% off,50MP + 50MP + 8MP | 32MP + 32MP Dual Front Camera,Qualcomm sd Processor,7000 mAh Battery,8 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Full HD+ E3 Super AMOLED Display,4.5
"Apple iPhone 15 Plus (Pink, 256 GB)",89900,81999,2571,45792,8% off,48MP + 12MP | 12MP Front Camera,1 year warranty for phone and 1 year warranty for in Box Accessories.,"A16 Bionic Chip, 6 Core Processor Processor",256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,4.6
Kechaoda A27,2200,894,826,14535,59% off,0MP Front Camera,NO WARRANTY,800 mAh Battery,32 MB RAM | 32 MB ROM,4.27 cm (1.68 inch) Display,4
"realme P1 Speed 5G (Textured Titanium, 128 GB)",20999,14999,275,2682,28% off,50MP + 2MP | 16MP Front Camera,Dimensity 7300 Energy Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,4.3
"Samsung Galaxy S23 Ultra 5G (Phantom Black, 256 GB)",149999,78695,396,4300,47% off,200MP + 10MP + 12MP + 10MP | 12MP Front Camera,Qualcomm Snapdragon 8 Gen 2 Processor,5000 mAh Lithium Ion Battery,12 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Quad HD+ Display,4.6
"Samsung Galaxy S24+ 5G (Onyx Black, 256 GB)",99999,59999,856,11203,40% off,50MP + 10MP + 12MP | 12MP Front Camera,Exynos 2400 Processor,4900 mAh Battery,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Quad HD+ Display,4.5
Kechaoda K115,1499,978,2645,41015,34% off,0.3MP + 0MP | 0MP Front Camera,NA Processor,850 mAh Battery,32 MB RAM | 32 GB ROM | Expandable Upto 32 MB,3.66 cm (1.44 inch) NA Display,4.1
"Motorola g04s (Satin Blue, 64 GB)",9999,7299,1642,29839,27% off,50MP Rear Camera | 5MP Front Camera,T606 Processor,5000 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) HD+ Display,4.2
ringme R1+ JUMBO,2999,1440,16,186,51% off,1MP Rear Camera,1 MONTH Domestic Warranty,4000 mAh Battery,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,4.2
"Tecno Pova Curve 5G (Neon Cyan, 128 GB)",18999,15999,117,804,15% off,64MP Rear Camera | 13MP Front Camera,Dimensity 7300 Ultimate Processor,5500 mAh Battery,6 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Display,4.3
"Infinix Note 40 5G (Racing Grey, 256 GB)",24999,15999,1141,12307,36% off,108MP + 2MP + 2MP | 32MP Front Camera,Dimensity 7020 Processor,5000 mAh Battery,8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,4.2
"REDMI A3 (Olive Green, 128 GB)",11999,8490,346,6780,29% off,8MP Rear Camera | 5MP Front Camera,Mediatek Helio G36 Processor,5000 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,4.1
"Honor 200 5G (Moonlight White, 256 GB)",39999,27999,13,142,30% off,50MP + 50MP + 12MP | 50MP Front Camera,Snapdragon 7 Gen 3 Processor,5200 mAh Battery,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Super AMOLED Display,4.4
"Tecno Pova Curve 5G (Neon Cyan, 128 GB)",18999,15999,117,804,15% off,64MP Rear Camera | 13MP Front Camera,Dimensity 7300 Ultimate Processor,5500 mAh Battery,6 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Display,4.3
"itel ZENO 10 (Phantom Crystal, 64 GB)",7399,6115,0,21,17% off,8MP Rear Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for Accessories,5000 mAh Battery,4 GB RAM | 64 GB ROM,16.76 cm (6.6 inch) Display,4.2
"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"CMF by Nothing Phone 2 Pro (Black, 128 GB)",22999,18999,1311,15881,17% off,50MP + 50MP + 8MP | 16MP Front Camera,Dimensity 7300 Pro 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.2 cm (6.77 inch) Display,4.4
KARBONN Jumbo K9,1890,1296,1482,16172,31% off,1.3MP + 0MP | 2MP Front Camera,NA Processor,1800 mAh Li-Ion Battery,Expandable Upto 8 GB,6.1 cm (2.4 inch) FWVGA Display,4
"Samsung Galaxy S23 Ultra 5G (Phantom Black, 256 GB)",149999,78695,396,4300,47% off,200MP + 10MP + 12MP + 10MP | 12MP Front Camera,Qualcomm Snapdragon 8 Gen 2 Processor,5000 mAh Lithium Ion Battery,12 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Quad HD+ Display,4.6
LAVA LF9000,2099,1699,35,628,19% off,1.3MP Rear Camera,1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,2575 mAh Battery,20 MB RAM | 20 MB ROM,7.11 cm (2.8 inch) Quarter QVGA Display,4.1
"realme 70 TURBO 5G (Turbo Green, 128 GB)",19999,14765,430,5488,26% off,50MP Rear Camera,Segment's Fastest Dimensity 7300 Energy 5G Chipset Processor,5000 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.3
"REDMI Note 14 SE 5G (Mystique White, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI Note 14 SE 5G (Titan Black, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"Motorola G62 5G (Frosted Blue, 128 GB)",24999,11999,2523,30469,52% off,50MP + 8MP + 2MP | 16MP Front Camera,Qualcomm Snapdragon 695 5G Processor,5000 mAh Lithium Polymer Battery,8 GB RAM | 128 GB ROM,41.94 cm (16.51 cm) Full HD+ Display,4.1
"REDMI 14C 5G (Stardust Purple, 128 GB)",13999,9999,250,4714,28% off,50MP Rear Camera | 8MP Front Camera,4 Gen 2 5G Processor,5160 mAh Battery,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,4.2
"Samsung Galaxy M16 5G (Blush Pink, 128 GB)",17499,17498,28,469,,50MP Rear Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5000 mAh Battery,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,4.2
"OPPO Reno14 Pro 5G (Pearl White, 512 GB)",60999,54999,78,524,9% off,50MP + 50MP + 50MP | 50MP Front Camera,Dimensity 8450 Processor,6200 mAh Battery,12 GB RAM | 512 GB ROM,17.35 cm (6.83 inch) Full HD+ Display,4.5
"OPPO Reno14 Pro 5G (Titanium Grey, 512 GB)",60999,54999,78,524,9% off,50MP + 50MP + 50MP | 50MP Front Camera,Dimensity 8450 Processor,6200 mAh Battery,12 GB RAM | 512 GB ROM,17.35 cm (6.83 inch) Full HD+ Display,4.5
"MOTOROLA Edge 50 (Jungle Green, 256 GB)",32999,21999,2824,37910,33% off,50MP + 13MP + 10MP | 32MP Front Camera,Snapdragon 7 Gen 1 Accelerated Edition Processor,5000 mAh Battery,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,4.3
"vivo V50e 5G (Pearl White, 256 GB)",35999,30999,98,1486,13% off,50MP + 8MP | 50MP Front Camera,Dimensity 7300 Processor,5600 mAh Battery,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,4.4
"Motorola G85 5G (Olive Green, 256 GB)",22999,17999,4451,79386,21% off,50MP + 8MP | 32MP Front Camera,6s Gen 3 Processor,5000 mAh Battery,12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.4
"REDMI 9i Sport (Coral Green, 64 GB)",9999,9500,14927,270336,4% off,13MP Rear Camera | 5MP Front Camera,MediaTek Helio G25 Processor,5000 mAh Li-Polymer Battery,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) HD+ Display,4.3
"REDMI 14C 5G (Stardust Purple, 64 GB)",12999,9499,250,4714,26% off,50MP Rear Camera | 8MP Front Camera,4 Gen 2 5G Processor,5160 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,4.2
"REDMI 14C 5G (Stardust Purple, 128 GB)",14999,11499,254,4457,23% off,50MP Rear Camera | 8MP Front Camera,4 Gen 2 5G Processor,5160 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,4.2
"REDMI 14C 5G (Starlight Blue, 128 GB)",14999,11499,254,4457,23% off,50MP Rear Camera | 8MP Front Camera,4 Gen 2 5G Processor,5160 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,4.2
"REDMI 14C 5G (Stargaze Black, 128 GB)",13999,10499,250,4714,25% off,50MP Rear Camera | 8MP Front Camera,4 Gen 2 5G Processor,5160 mAh Battery,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,4.2
itel MagicX Play 4G| 1900 mAh battery| Expandable Storage upto 64GB,2699,1790,138,1408,33% off,0.3MP Rear Camera,Spreadtrum Processor,1900 mAh Battery,48 MB RAM | 128 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Display,3.9
"Tecno Camon 30 5G (Uyuni Salt White, 512 GB)",32999,23999,13,171,27% off,50MP + 2MP | 50MP Front Camera,Dimensity 7020 5G Processor,5000 mAh Battery,12 GB RAM | 512 GB ROM | Expandable Upto 0 TB,17.22 cm (6.78 inch) Display,4
"KARBONN K2Stylo,Dual SIM Keypad Mobile 2.4''LCD 1750mAh Battery Type C Memory Card 32GB",1790,1294,4,42,27% off,0.5MP Rear Camera | 0.5MP Front Camera,NA Processor,1750 mAh Battery,35 MB RAM | 45 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) FWVGA Display,4.3
"REDMI Note 14 5G (Mystique White, 256 GB)",24999,20391,80,1322,18% off,50MP Rear Camera,1 Year,5110 mAh Battery,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,4.2
MOTOROLA A10V DS Keypad Phone with Voice Feature|800 mAh Battery|Wireless FM Recording,1699,1498,501,7845,11% off,800 mAh Battery,,1 Year Handset Warranty and 6 Months Warranty on Accessories,4 MB RAM | 0.03 GB ROM | Expandable Upto 64 GB,4.57 cm (1.8 inch) Display,4.1
"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI Note 14 SE 5G (Mystique White, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"Google Pixel 8 Pro (Obsidian, 256 GB)",113999,64999,134,1218,42% off,50MP + 48MP + 48MP | 10.5MP Front Camera,Tensor G3 Processor,5050 mAh Battery,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ AMOLED Display,4.4
"vivo Y58 5G (Sundarbans Green, 128 GB)",23999,16979,57,1202,29% off,50MP + 2MP | 8MP Front Camera,4 Gen 2 Processor,6000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Display,4.4
"CMF by Nothing Phone 2 Pro (Black, 128 GB)",22999,18999,1311,15881,17% off,50MP + 50MP + 8MP | 16MP Front Camera,Dimensity 7300 Pro 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.2 cm (6.77 inch) Display,4.4
"REDMI Note 14 SE 5G (Titan Black, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI 14C 5G (Starlight Blue, 64 GB)",12999,9499,250,4714,26% off,50MP Rear Camera | 8MP Front Camera,4 Gen 2 5G Processor,5160 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,4.2
"Apple iPhone 16 Pro (Desert Titanium, 512 GB)",149900,137900,127,2531,8% off,48MP + 48MP + 12MP | 12MP Front Camera,1 year warranty for phone and 1 year warranty for in Box Accessories.,"A18 Pro Chip, 6 Core Processor Processor",512 GB ROM,16.0 cm (6.3 inch) Super Retina XDR Display,4.6
"realme 14 Pro Lite 5G (Glass Purple, 128 GB)",25999,21999,24,421,15% off,50MP + 8MP + 2MP | 32MP Front Camera,7s Gen2 Processor,5200 mAh Battery,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.4
"Motorola G85 5G (Cobalt Blue, 256 GB)",22999,17999,4451,79386,21% off,50MP + 8MP | 32MP Front Camera,6s Gen 3 Processor,5000 mAh Battery,12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.4
"REDMI A3 (Olive Green, 128 GB)",11999,8490,346,6780,29% off,8MP Rear Camera | 5MP Front Camera,Mediatek Helio G36 Processor,5000 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,4.1
"realme 13 Pro+ 5G (Monet Gold, 256 GB)",38999,26999,926,9670,30% off,50MP + 8MP + 50MP | 32MP Front Camera,Snapdragon 7s Gen2 Processor,5200 mAh Battery,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.4
"OnePlus Nord CE4 (Celadon Marble, 128 GB)",24999,21873,1341,23940,12% off,50MP Rear Camera,OxygenOS 14.0 Processor,5500 mAh Battery,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,4.4
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",24999,21899,1341,23940,12% off,50MP Rear Camera,OxygenOS 14.0 Processor,5500 mAh Battery,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,4.4
itel Ace2 Power,1399,1298,29,451,7% off,2500 mAh Battery,,"12+1 Months Domestic Warranty for device
6 months for accessories",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Display,4.1
"IQOO Z9s 5G (Onyx Green, 128 GB)",25999,21900,531,8518,15% off,50MP Rear Camera,1 Year on Handset and 6 Months on Accessories,5500 mAh Battery,8 GB RAM | 128 GB ROM,17.2 cm (6.77 inch) Display,4.4
"OPPO F29 5G (Solid Purple, 128 GB)",28999,23999,105,1720,17% off,50MP + 2MP | 16MP Front Camera,6 Gen 1 Processor,6500 mAh Battery,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.3
"REDMI 14C 5G (Starlight Blue, 128 GB)",13999,10123,250,4714,27% off,50MP Rear Camera | 8MP Front Camera,4 Gen 2 5G Processor,5160 mAh Battery,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,4.2
"IQOO Neo 10 (Inferno Red, 256 GB)",40999,37590,9,83,8% off,50MP + 50MP + 8MP | 32MP + 32MP Dual Front Camera,Qualcomm Processor,7000 mAh Battery,12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ E3 Super AMOLED Display,4.4
"Samsung Galaxy A56 5G (Awesome Light Gray, 256 GB)",48999,41999,28,359,14% off,50MP + 12MP + 5MP | 12MP Front Camera,Samsung Exynos 1580 Processor,5000 mAh Battery,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.3
"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI Note 14 SE 5G (Mystique White, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
itel it2175 Pro | 2 inch Big Display | 1200 mAh Battery | Kingvoice,1499,999,93,2002,33% off,0.8MP + 0MP,SC6531E Processor,1200 mAh Battery,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,5.08 cm (2 inch) QVGA Display,4.1
Kechaoda 888_black,1999,1739,11,240,13% off,0.3MP + 0MP | 0MP Front Camera,NA Processor,3000 mAh Battery,32 MB RAM | 32 MB ROM | Expandable Upto 32 MB,4.57 cm (1.8 inch) NA Display,4.2
"CMF by Nothing Phone 2 Pro (Black, 128 GB)",22999,18999,1311,15881,17% off,50MP + 50MP + 8MP | 16MP Front Camera,Dimensity 7300 Pro 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.2 cm (6.77 inch) Display,4.4
"REDMI Note 14 SE 5G (Titan Black, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"realme C61 (Safari Green, 64 GB)",8999,7699,322,9818,14% off,32MP Rear Camera | 5MP Front Camera,T612 Processor,5000 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.13 cm (6.745 inch) HD+ Display,4.4
"vivo T3 Ultra (Frost Green, 256 GB)",37999,29999,1801,22016,21% off,50MP + 8MP | 50MP Front Camera,Dimensity 9200+ Processor,5500 mAh Battery,8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Display,4.5
"REDMI 14C 5G (Starlight Blue, 128 GB)",14999,11265,254,4457,24% off,50MP Rear Camera | 8MP Front Camera,4 Gen 2 5G Processor,5160 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,4.2
"REDMI 14C 5G (Stardust Purple, 128 GB)",14999,11320,254,4457,24% off,50MP Rear Camera | 8MP Front Camera,4 Gen 2 5G Processor,5160 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,4.2
"REDMI 14C 5G (Stargaze Black, 128 GB)",13999,11130,254,4457,20% off,50MP Rear Camera | 8MP Front Camera,4 Gen 2 5G Processor,5160 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,4.2
I Kall K3310,849,695,7548,67959,18% off,0.3MP Rear Camera,12 Month  Manufacturer Warranty,1000 mAh Battery,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) Display,3.6
Kechaoda K9,1499,1275,298,3583,14% off,0.3MP Rear Camera,1 Year Manufacturer Warranty,1700 mAh Battery,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,6.1 cm (2.4 inch) QVGA Display,4.1
"Google Pixel 8a (Obsidian, 256 GB)",59999,44999,583,7153,25% off,64MP + 13MP | 13MP Front Camera,Tensor G3 Processor,4404 mAh Battery,8 GB RAM | 256 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,4.3
"realme 14 Pro Lite 5G (Glass Purple, 256 GB)",27999,23999,24,421,14% off,50MP + 8MP + 2MP | 32MP Front Camera,7s Gen2 Processor,5200 mAh Battery,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.4
"OPPO A3x (Ocean Blue, 64 GB)",12999,8999,72,1112,30% off,8MP Rear Camera | 5MP Front Camera,6s 4G Gen1 Processor,5100 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) HD+ Display,4.1
"OPPO A3x (Nebula Red, 128 GB)",13999,9999,72,1112,28% off,8MP Rear Camera | 5MP Front Camera,6s 4G Gen1 Processor,5100 mAh Battery,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) HD+ Display,4.1
"Motorola G34 5G (Charcoal Black, 128 GB)",14999,11999,10026,146858,20% off,50MP + 2MP | 16MP Front Camera,Snapdragon 695 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) HD+ Display,4.2
"Samsung Galaxy A06 5G (Light Green, 128 GB)",15499,10697,63,813,30% off,50MP + 2MP | 8MP Front Camera,Dimensity 6300 Processor,5000 mAh Li-ion Battery,4 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) HD+ Display,4
"realme C63 5G Charger in the Box (Starry Gold, 128 GB)",12999,10999,266,6704,15% off,32MP Rear Camera | 8MP Front Camera,Dimensity 6300 Processor,5000 mAh Battery,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,4.4
"REDMI 14C 5G (Stardust Purple, 64 GB)",12999,9990,250,4714,23% off,50MP Rear Camera | 8MP Front Camera,4 Gen 2 5G Processor,5160 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,4.2
